,client_id,margem_tpv_média,total_rav_médio,limite,default_60d,default_mar,retencao,juros_am,tpv medio
788,1a6e6c3,60.70916666666667,2022.1536363636362,6200.0,0,0,30.7,4.99,4931.8675
789,1a79e5c,147.51333333333332,17484.624444444442,21400.0,0,0,26.8,4.29,30465.784444444445
790,1a7d21f,100.44375000000001,8663.56857142857,10400.0,0,0,16.6,6.39,11416.380000000001
791,1a7dc8b,38.47222222222222,5301.006666666666,10300.0,0,0,18.9,4.99,9590.088888888888
792,1a8f251,81.44916666666666,1305.9424999999999,6200.0,0,0,26.9,4.99,4838.2375
793,1a97566,306.12833333333333,19760.810833333333,20700.0,0,0,8.5,2.89,40893.435
794,1a9f35e,67.78166666666665,611.4033333333333,7900.0,0,0,22.7,4.99,5549.27
795,1aa06ba,158.535,9530.220833333333,22200.0,0,0,20.5,3.59,18036.37
796,1aa4028,136.014,6701.033,9700.0,1,1,28.2,4.99,7847.421
797,1aa5fd2,212.44875000000002,10832.56,11000.0,1,1,21.7,6.39,12224.207499999999
798,1aaabc7,297.93249999999995,13869.249999999998,13800.0,0,0,9.4,2.89,28381.243333333332
799,1ab5ab0,43.85666666666666,19525.403333333332,41400.0,0,0,15.7,1.89,46301.0975
800,1ac90fe,66.57666666666667,4467.118333333333,2300.0,0,0,14.6,6.39,5845.493333333333
801,1acae4f,570.775,40076.8525,41400.0,0,0,13.2,2.49,63231.7775
802,1ad41c6,41.377500000000005,1142.450833333333,5500.0,0,0,31.2,6.39,3212.9066666666663
803,1ad5f37,1047.6325,36268.902500000004,34500.0,0,0,11.7,1.89,68312.42499999999
804,1adbe3b,92.09777777777776,3536.7277777777776,7700.0,0,0,29.4,4.99,6229.1577777777775
805,1adbef2,135.892,5921.323333333333,20200.0,0,0,23.9,3.59,14924.560000000001
806,1adcf26,77.114,1952.9009999999994,4300.0,1,1,27.8,6.39,3678.0919999999996
807,1adde14,534.6083333333332,15770.492000000002,11000.0,1,1,12.6,6.39,32238.38333333333
808,1ae1aef,60.028999999999996,8583.431,15200.0,1,1,34.1,4.99,11861.949999999999
809,1ae41a0,282.53666666666663,8360.776666666667,21200.0,0,0,29.7,3.59,18878.100833333334
810,1aef208,12.969999999999999,243.14555555555555,1100.0,0,0,31.8,6.39,1038.93
811,1aef289,235.40916666666666,9789.595,27000.0,0,0,21.3,2.89,21626.0675
812,1aef94e,366.43083333333334,8170.063333333334,30400.0,0,0,22.2,2.19,20661.965833333335
813,1af2c7c,70.65583333333332,8139.113333333334,13400.0,0,1,31.6,4.99,11866.140833333333
814,1af69e5,77.785,4463.905833333333,4800.0,1,1,17.2,6.39,5156.345
815,1b02f71,222.02333333333334,10230.979166666666,13800.0,0,0,19.7,4.99,16660.208333333332
816,1b0b022,79.57777777777778,1692.7633333333333,5000.0,0,0,25.5,6.39,4783.195555555556
817,1b13776,634.7783333333333,30258.5725,20700.0,0,0,13.3,2.89,38415.78250000001
818,1b1834a,51.912,1145.1325000000002,4200.0,0,0,28.2,6.39,3404.049
819,1b2afdb,195.152,11859.713333333333,15200.0,0,0,18.1,3.59,13891.448999999999
820,1b2cd77,185.5783333333333,9249.361666666666,8600.0,0,0,18.1,6.39,17419.193333333333
821,1b4cde3,61.42583333333332,2574.2708333333335,700.0,0,0,3.8,4.99,6181.9141666666665
822,1b4e687,87.43083333333334,2970.5725,9700.0,0,0,29.3,6.39,7722.535
823,1b5633b,24.594444444444445,1310.238888888889,2100.0,0,0,15.5,6.39,2983.6233333333334
824,1b5dc45,18.365714285714287,841.09,1500.0,1,1,22.7,6.39,2052.1871428571426
825,1b5e100,52.771249999999995,3714.601666666667,2900.0,0,0,9.4,6.39,5892.075000000001
826,1b620fd,417.13818181818175,14063.885454545454,28800.0,0,0,17.8,2.89,27352.71
827,1b657c6,293.6641666666667,15441.621666666668,18700.0,0,0,15.4,3.59,21172.758333333335
828,1b6915f,747.6541666666667,31449.119166666667,69000.0,0,0,11.7,1.89,92690.27333333333
829,1b6ebe5,141.70833333333331,6580.823333333334,5700.0,0,0,21.0,6.39,9975.223333333333
830,1b7001c,138.02714285714285,4202.611428571428,9600.0,0,1,22.5,6.39,13369.78857142857
831,1b82a85,105.003,3199.2169999999996,10400.0,0,0,27.8,6.39,8220.465
832,1b91059,43.965,4108.17125,4100.0,0,0,10.9,5.69,8948.184
833,1b93aed,43.31,1639.19,2000.0,0,0,14.9,6.39,2507.6875
834,1b93c76,448.6783333333333,18480.111666666668,35500.0,1,0,26.9,2.89,29128.571666666667
835,1b96977,31.612857142857138,2531.431666666667,3000.0,1,1,20.3,6.39,5181.082857142857
836,1baee06,252.3016666666667,17765.95,62900.0,1,1,23.2,1.89,50194.23583333333
837,1bb4a2a,423.30499999999995,33337.726,53100.0,0,0,17.0,1.89,53838.053
838,1bb56eb,133.85636363636365,13251.313636363637,21500.0,0,0,23.4,3.59,19110.78
839,1bba309,109.52714285714285,7753.755714285714,5700.0,0,0,15.4,6.39,14138.957142857142
840,1bd5921,164.69833333333335,3744.7691666666665,17200.0,0,0,24.3,3.59,12613.159999999998
841,1bd6646,101.34181818181818,4724.083636363636,12100.0,0,0,15.0,4.99,14428.381818181819
842,1bd96ad,785.2018181818183,114372.18454545453,69000.0,0,0,7.2,2.19,166766.14454545456
843,1be1b2a,83.01249999999999,6594.519999999999,6000.0,0,1,18.0,6.39,8033.4175
844,1bead71,66.58900000000001,4327.4220000000005,16300.0,0,0,26.9,4.99,12543.526
845,1c06018,190.34,9236.414,6900.0,0,0,5.2,3.59,22269.475000000002
846,1c2658e,65.65333333333332,3883.702500000001,9400.0,0,0,26.0,4.99,6988.608333333334
847,1c32bec,713.8258333333333,44034.48249999999,69000.0,0,0,15.5,1.89,69719.33083333333
848,1c3da30,67.861,2462.576666666667,12400.0,0,0,25.5,4.29,9711.718
849,1c411cf,26.905714285714286,2068.3314285714287,2800.0,0,1,22.4,6.39,4500.888571428572
850,1c454c8,69.16555555555556,5104.342222222222,11700.0,0,0,18.8,4.99,10778.906666666668
851,1c4fb0e,292.5191666666667,15945.351666666667,4100.0,0,0,3.4,2.89,22462.8175
852,1c571c9,210.2441666666667,8241.961666666666,7200.0,0,0,11.8,6.39,13809.070833333333
853,1c60822,167.08300000000003,5858.509,21900.0,0,0,23.6,3.59,14599.766999999998
854,1c6efec,962.9758333333333,51562.26571428571,69000.0,0,0,9.7,1.89,136610.04083333333
855,1c84048,112.14999999999999,5308.706666666666,5400.0,0,0,21.5,6.39,9246.918333333333
856,1c8664f,631.6566666666668,14673.885833333336,27600.0,0,0,14.5,2.89,32012.22333333333
857,1c8c095,47.55249999999999,1571.9299999999996,3200.0,0,0,28.0,6.39,2888.6025000000004
858,1c8c468,1314.6633333333332,83414.365,80000.0,0,1,15.6,2.49,159259.40166666667
859,1c95de0,266.38333333333327,22771.67714285714,69000.0,0,0,8.1,1.89,145085.12666666668
860,1c9e4de,171.0566666666667,13720.278333333334,22200.0,0,0,18.8,2.89,18946.194166666664
861,1c9fc3f,294.83666666666664,33587.77666666667,69000.0,0,0,12.6,1.89,80756.88
862,1cb2487,712.1875,28749.28,60300.0,0,0,19.6,1.89,45985.36083333333
863,1cb8fc9,342.98999999999995,37362.87333333333,55200.0,1,0,20.2,1.89,45868.18416666667
864,1cba2b7,455.8258333333334,5996.3875,20700.0,0,0,12.3,2.19,27969.474166666667
865,1cbee6d,212.29333333333338,12277.8525,16600.0,0,0,15.3,3.59,17603.825833333332
866,1cbf1b2,20.495,1177.17,1400.0,0,0,21.5,6.39,2434.313333333333
867,1cd21f5,69.02416666666667,5735.3460000000005,10000.0,0,0,23.0,4.99,8399.9575
868,1cfac00,195.87428571428572,13686.812857142857,9400.0,0,0,17.4,6.39,17117.101428571426
869,1d0d682,538.4675,23895.55916666667,35700.0,1,1,14.4,3.59,50527.71916666668
870,1d0fd0e,91.99499999999999,3572.0528571428576,4300.0,1,1,13.3,6.39,5811.2162499999995
871,1d11642,220.92400000000004,12933.230000000001,35700.0,0,0,23.5,2.89,27235.526
872,1d19d24,176.51857142857145,15478.41285714286,8700.0,1,1,18.9,6.39,17061.844285714287
873,1d1a806,267.4016666666667,9684.776666666667,17400.0,0,0,29.4,4.29,21910.313333333335
874,1d1a9a2,260.9783333333333,31958.72916666667,46900.0,0,0,17.7,2.89,44003.87333333333
875,1d1e05a,57.11333333333334,1250.8816666666667,1900.0,0,0,14.8,5.69,3599.8675000000003
876,1d2cdc1,61.088,3301.3369999999995,6900.0,0,0,32.0,6.39,4748.034
877,1d3d601,163.377,9522.278999999999,23700.0,0,0,16.2,2.89,23145.182
878,1d52ffa,156.0775,3782.2025,9800.0,1,1,17.2,4.99,9516.702499999998
879,1d5ceaa,68.012,1964.743,5500.0,1,1,29.4,4.99,4790.361000000001
880,1d61941,54.364999999999995,3338.804,13200.0,0,0,38.2,4.29,10378.605
881,1d647c0,302.48222222222216,11622.838888888888,13800.0,0,0,16.2,6.39,18880.933333333334
882,1d6f5ea,86.52833333333335,11142.570833333333,17600.0,0,0,26.8,3.59,14901.415
883,1d70981,62.27166666666667,3275.456666666667,2000.0,0,0,12.8,6.39,3473.200833333334
884,1d71511,233.41416666666666,14830.653333333334,12600.0,0,0,18.8,5.69,23505.591666666664
885,1d8e107,159.274,1937.2059999999997,8000.0,0,0,15.5,6.39,10164.253999999997
886,1d92a21,76.8325,2595.7166666666667,6600.0,1,1,15.0,4.99,8492.048333333334
887,1d94499,175.86285714285714,29701.91285714286,27600.0,1,1,11.2,3.59,70501.00428571428
888,1d9a69d,113.3775,6326.459999999999,7300.0,1,0,14.9,4.99,8812.643333333333
889,1da7487,182.95083333333332,5499.825,8500.0,1,0,32.4,4.99,9324.639166666666
890,1dab0d8,167.5325,15764.524166666664,27600.0,0,0,14.5,2.89,32110.592500000002
891,1dad33b,55.736666666666665,2789.9144444444446,3000.0,1,1,24.5,6.39,3349.673333333333
892,1db20de,108.94000000000001,9043.062222222223,9200.0,0,0,16.4,4.99,10048.704999999998
893,1dbe914,89.40555555555555,4732.123333333333,12400.0,0,0,31.8,4.99,8999.354444444445
894,1dc1b37,250.0925,31551.10166666667,69000.0,1,0,12.2,1.89,95852.18333333333
895,1dc4dc7,144.7025,6103.195,8300.0,0,1,30.3,5.69,12268.863333333335
896,1dcc83f,112.33888888888889,3920.037777777778,5900.0,0,0,15.2,6.39,7758.088888888889
897,1ddba06,123.50916666666666,5970.786666666668,9900.0,1,1,22.8,4.99,7998.0233333333335
898,1dde185,39.99666666666666,2178.529090909091,5600.0,1,1,28.7,4.99,3492.023333333333
899,1de13e5,42.720000000000006,765.5142857142856,1400.0,0,0,16.0,6.39,3387.9571428571426
900,1de5522,287.95,6654.427142857144,8300.0,0,0,6.5,2.89,22029.217500000002
901,1df18d3,128.7311111111111,9782.135555555556,12100.0,0,0,16.9,6.39,13224.831111111109
902,1e008b9,359.59583333333336,5260.74,13800.0,0,0,6.7,2.89,34495.050833333335
903,1e13db6,74.70333333333335,3838.3863636363635,9700.0,0,0,28.2,4.29,7193.07
904,1e14916,334.16166666666663,6687.426666666666,27600.0,0,0,17.4,2.19,24272.815000000002
905,1e2c083,169.72,14525.62875,26800.0,0,0,13.2,3.59,34850.71125
906,1e2d0a5,180.00750000000002,6901.073333333333,17400.0,1,1,23.5,4.99,12798.614166666668
907,1e2e110,610.1266666666667,33625.22666666666,55900.0,0,0,23.7,1.89,45369.513333333336
908,1e326c2,118.94333333333334,4485.724999999999,8500.0,0,0,20.6,4.99,7182.93
909,1e458f6,89.31000000000002,337.66181818181815,1400.0,0,0,20.2,5.69,7113.29
910,1e593c8,83.81272727272727,3917.0009090909093,4000.0,0,1,15.6,6.39,4698.897272727273
911,1e6fc46,517.1072727272726,23523.653636363633,16800.0,0,0,7.5,3.59,37382.48454545455
912,1e78d60,165.27222222222224,17269.503333333334,22500.0,0,0,18.1,3.59,26192.154444444444
913,1e81fb2,202.34916666666666,5074.9725,12000.0,0,0,24.4,4.99,9954.932499999999
914,1e84b08,144.05916666666664,4178.605833333334,13800.0,0,0,20.8,4.99,11434.409166666666
915,1e86680,729.428888888889,70889.84555555556,69000.0,0,0,12.5,1.89,93630.04555555555
916,1e87589,86.1390909090909,3421.482727272727,9000.0,1,1,32.8,4.99,8138.687272727271
917,1e8c167,739.6772727272727,30332.843636363632,27600.0,0,0,23.1,2.89,49772.76090909091
918,1e93fb0,57.87583333333333,0.0,9700.0,0,0,21.4,4.29,8951.324166666667
919,1e95aa7,282.105,23732.61375,31400.0,0,0,15.0,3.59,37336.048749999994
920,1e980e1,222.43100000000004,7857.781999999999,13800.0,0,0,12.2,2.89,20795.712999999996
921,1e9bf82,63.27166666666667,1147.4691666666665,2800.0,0,0,13.0,6.39,4226.196666666667
922,1ea2de3,123.36250000000001,12091.065714285713,11500.0,0,0,15.8,6.39,14702.797499999999
923,1eaa460,777.7975,33591.756666666675,34500.0,0,0,11.7,2.89,46321.57583333333
924,1ead4ce,209.1141666666667,6008.234166666668,16400.0,0,0,16.9,4.99,17980.233333333334
925,1eb2c8d,641.6291666666667,31710.224166666667,63300.0,0,0,26.7,2.89,37289.21666666667
926,1eb5202,17.232857142857142,1027.4428571428573,1400.0,0,1,17.2,6.39,2495.93
927,1eb543d,105.77583333333332,5174.560833333333,13400.0,1,1,19.3,4.99,12032.840833333334
928,1ec3a0e,50.30142857142857,1685.9928571428572,2500.0,0,0,21.9,6.39,3649.488571428571
929,1ed62bf,139.905,2685.7216666666664,24800.0,0,0,27.3,2.89,19160.9
930,1f00980,186.625,71342.725,69000.0,0,0,14.4,1.89,85045.936
931,1f0571c,44.00749999999999,10940.630833333335,28400.0,1,1,22.8,2.89,23490.334166666664
932,1f08281,35.446363636363635,6704.597,27600.0,0,0,17.1,2.89,30951.596363636363
933,1f0aae8,23.158571428571427,1594.1499999999999,1400.0,0,0,21.7,6.39,2156.8014285714285
934,1f112a3,583.1508333333333,17020.446666666667,56000.0,0,0,18.1,1.89,48071.006666666675
935,1f14571,770.4316666666667,21354.997000000003,20700.0,0,0,4.2,1.89,76088.03333333333
936,1f1d7b1,396.9433333333332,6230.204,32400.0,0,0,17.6,2.89,29071.9725
937,1f20747,40.68090909090909,0.0,2900.0,0,0,26.6,6.39,2560.6745454545453
938,1f20e9f,54.39916666666667,3243.1340000000005,3200.0,0,0,26.0,5.69,4658.126666666667
939,1f29310,65.423,2190.1850000000004,9700.0,0,0,25.0,4.99,7402.992
940,1f29a56,129.665,5513.130833333333,8000.0,1,1,15.1,4.99,9565.479166666668
941,1f3b240,84.66833333333334,30434.326666666664,18400.0,0,0,14.9,4.29,41205.445
942,1f42e71,50.25285714285714,1532.3828571428571,2500.0,0,0,29.5,6.39,4281.6671428571435
943,1f5202f,68.18833333333335,940.0391666666666,3600.0,0,0,17.8,6.39,3642.215833333333
944,1f5b1f6,89.06666666666666,3461.2925,6200.0,1,1,16.0,6.39,7159.843333333333
945,1f746ad,234.5566666666667,5933.455000000001,7700.0,1,1,8.5,4.99,16418.55083333334
946,1f85e52,38.096666666666664,2832.065833333334,2800.0,0,0,11.9,6.39,4277.943333333334
947,1f9017d,423.6141666666667,7461.205000000001,36600.0,0,0,25.1,3.59,25105.486666666668
948,1f99ac9,76.53666666666665,4233.188,7400.0,0,0,31.6,6.39,15469.319999999998
949,1fa5d21,104.92166666666668,2066.6566666666663,9700.0,0,0,21.8,4.99,7855.396666666667
950,1fa74a4,100.076,3734.72,8200.0,0,0,32.1,6.39,6353.436
951,1fbb344,138.5088888888889,5375.902222222222,11800.0,0,1,16.7,6.39,13371.174444444443
952,1fbbecb,217.0675,10934.9475,12100.0,0,0,12.5,6.39,17674.77
953,1fc407e,135.595,3696.9754545454543,9700.0,0,0,24.3,4.99,8529.1825
954,1fc5148,144.6675,4970.714166666667,13300.0,1,0,19.1,5.69,15928.58916666667
955,1fc856c,203.26454545454547,10677.334999999997,6300.0,0,0,8.9,4.99,12263.476363636366
956,1fd146b,210.004,12528.014,23300.0,0,0,25.5,2.89,21650.610999999997
957,1fd5d3a,112.36250000000001,4575.567142857143,6200.0,0,0,20.3,6.39,8460.84375
958,1fde962,87.36555555555555,5415.621111111111,6000.0,0,0,15.4,4.99,7367.836666666666
959,1ff22cc,177.42916666666667,6113.0257142857145,12000.0,0,0,17.1,4.99,12839.6075
960,1ff7fc4,379.4709090909091,27784.152727272725,69000.0,0,0,15.5,2.19,77792.23818181817
961,200130a,242.25833333333333,21192.701666666664,22500.0,0,0,20.7,4.29,36293.27
962,2005049,61.073750000000004,2314.88125,4000.0,0,0,16.2,6.39,5086.505000000001
963,200a50a,181.755,3563.3041666666663,4500.0,0,0,19.5,5.69,12111.108333333335
964,2017b50,335.015,6979.753333333333,25900.0,0,0,19.0,2.89,22984.140833333335
965,201deba,89.62416666666668,1976.4058333333332,6900.0,0,0,22.5,6.39,5685.339166666668
966,201f842,61.70727272727272,1865.1654545454548,6900.0,1,1,24.4,6.39,5663.739090909091
967,2020a39,233.16333333333336,13402.267777777779,38500.0,0,0,30.6,3.59,27249.442222222224
968,2021e4e,201.31916666666666,11895.69,18400.0,0,0,17.8,4.29,24369.224166666663
969,2027909,124.61666666666666,3176.3225000000007,12400.0,0,0,23.6,4.99,9093.802500000002
970,2029379,350.1122222222223,23444.05777777778,29200.0,0,0,13.6,3.59,43842.657777777786
971,202cf35,98.56166666666667,4218.015,7600.0,0,0,23.0,4.99,6168.452499999999
972,202d5d6,9.824444444444445,124.93142857142857,1400.0,0,0,33.4,6.39,1087.7555555555555
973,203224d,232.60416666666666,3189.211666666666,4900.0,0,0,14.5,6.39,15801.907500000001
974,20341d4,11.445555555555554,999.7977777777778,1300.0,0,0,25.5,6.39,1053.4733333333334
975,20385b2,128.10916666666665,4753.434166666667,13000.0,0,0,23.2,4.29,10274.938333333332
976,203d5c0,81.04666666666667,2126.7725,6600.0,0,0,18.6,4.99,6232.760833333333
977,203e08d,114.69818181818181,5859.794545454544,10100.0,1,0,32.0,4.99,7972.139090909092
978,204089c,206.55499999999998,8803.988333333333,6200.0,1,1,22.2,6.39,10285.691666666666
979,20425b5,456.5660000000001,14163.087,49100.0,0,0,22.6,2.89,39120.901
980,204625b,89.23750000000001,0.0,8600.0,0,0,25.8,4.99,6414.7175
981,204b9a7,72.80499999999999,2377.1899999999996,4100.0,0,0,14.8,4.99,7448.895
982,204bc42,54.792857142857144,3662.7928571428574,2200.0,0,0,12.0,6.39,6779.848571428571
983,205dcfe,94.13916666666665,2517.0691666666667,11000.0,0,0,20.6,4.29,9641.076666666666
984,206497f,447.338,14283.853,45300.0,0,0,26.0,3.59,33922.51900000001
985,20670a4,89.21333333333334,4320.276666666668,8300.0,0,0,15.5,6.39,9957.252222222223
986,2074943,88.82583333333332,5176.018333333333,4800.0,0,0,12.8,4.99,7341.924166666667
987,208df63,134.08125,3998.5062499999995,4700.0,0,0,15.1,6.39,8545.631249999999
988,208f349,675.3008333333333,30399.378333333327,29000.0,0,0,21.7,3.59,42128.04833333333
989,209862a,139.57142857142856,5366.895,2600.0,0,0,15.7,6.39,6823.984285714286
990,209dd9c,109.06916666666665,3893.159166666667,4800.0,1,0,20.5,6.39,5403.406666666665
991,20a0da5,57.92727272727273,2401.6718181818183,11700.0,0,0,36.7,4.99,6031.397272727274
992,20c1a0a,180.475,24242.627500000002,49700.0,1,0,20.7,2.89,38826.340833333335
993,20d050c,97.34333333333335,5902.6575,3900.0,0,0,23.1,5.69,7222.473333333332
994,20d095f,72.21583333333335,3113.4308333333333,7100.0,0,0,22.0,4.99,5804.763333333333
995,20dc019,326.9633333333333,11279.429166666667,44200.0,0,0,24.8,2.89,23048.073333333334
996,20de287,62.42583333333334,2459.110833333333,4100.0,0,0,35.2,6.39,3292.3891666666673
997,20e2cb4,45.982499999999995,2392.8424999999997,3700.0,0,0,19.5,6.39,5484.568749999999
998,20e3d4e,171.67833333333337,14351.441666666671,27600.0,0,0,13.7,2.89,31860.732500000002
999,2106c2a,81.88300000000001,11523.491666666667,22100.0,0,0,25.7,2.89,22365.191000000006
1000,2108325,170.47833333333332,9028.919166666668,21100.0,0,0,22.4,3.59,16810.454166666666
1001,210a005,58.71124999999999,10722.982499999998,12400.0,0,0,13.6,6.39,16791.0875
1002,210a2ed,65.33714285714287,2024.972857142857,2800.0,0,1,27.8,6.39,3974.5099999999998
1003,210ef15,383.77833333333325,23118.03583333333,40000.0,0,0,17.2,2.89,37235.35
1004,2115865,610.4341666666667,69302.79333333335,69000.0,0,0,15.3,1.89,74383.395
1005,2120949,84.91,5135.581428571429,8600.0,1,1,20.8,6.39,14733.345714285713
1006,21273f3,20.623333333333335,775.3733333333333,800.0,0,0,20.8,6.39,1462.8316666666667
1007,213c142,49.13666666666667,1756.8000000000002,4100.0,0,0,33.5,6.39,3851.8800000000006
1008,213d5ab,132.0875,68298.09999999999,69000.0,0,0,10.4,1.89,106763.9875
1009,2143213,193.57750000000001,5155.496666666667,8300.0,0,0,28.5,4.99,7732.298333333335
1010,21481f2,221.79583333333335,7392.578333333332,10900.0,0,0,15.8,4.99,12147.710833333336
1011,21554b6,327.4045454545455,13145.844545454545,17800.0,0,0,22.9,4.29,24799.223636363633
1012,2160cd9,55.845000000000006,1687.9162500000002,2300.0,0,0,13.7,6.39,4699.83375
1013,21675c3,137.14916666666667,3758.533333333334,10400.0,0,0,22.2,4.99,8862.335
1014,216cb72,87.78333333333335,9000.738571428572,18200.0,0,0,17.3,3.59,17746.364166666666
1015,216db03,59.77428571428572,5059.644285714286,7300.0,0,0,16.9,6.39,7908.884285714286
1016,2174cb7,95.26333333333334,2571.534166666667,6900.0,0,0,24.3,4.99,6243.404166666667
1017,218f5ac,150.53666666666666,9609.992499999998,9900.0,0,0,15.1,5.69,17444.0975
1018,219217c,286.4991666666666,22316.09,40800.0,0,0,19.6,2.89,32687.719166666666
1019,219ee62,217.55500000000004,69515.50416666667,69000.0,0,0,13.1,1.89,92685.56
1020,21b025f,96.04166666666667,3611.3300000000004,3900.0,1,1,21.5,6.39,6614.343333333333
1021,21b227e,97.25000000000001,3360.2657142857142,7100.0,0,1,25.2,6.39,9897.758749999999
1022,21b88a0,115.07249999999999,6977.698333333335,11600.0,0,0,24.7,4.99,10275.4625
1023,21be0e1,185.415,9093.670000000002,22100.0,0,0,24.3,2.89,17880.999
1024,21c1f89,503.48999999999995,39311.71083333333,62100.0,0,0,15.9,1.89,58543.37749999998
1025,21c218b,466.2727272727274,32655.805454545458,41400.0,1,0,22.5,1.89,60005.15454545454
1026,21d08c1,77.79636363636365,10080.371818181819,6300.0,0,1,20.8,6.39,10509.646363636364
1027,21d1e78,159.00250000000003,7081.669166666666,5200.0,0,0,8.7,6.39,10938.013333333334
1028,21d2495,183.2566666666667,5293.95,20600.0,1,0,22.2,4.99,17713.264166666668
1029,21d35ac,79.6925,5757.668333333334,1800.0,0,0,4.4,6.39,9394.493333333334
1030,21e50a6,267.9283333333333,10525.938333333334,13800.0,0,0,19.2,3.59,17982.344166666666
1031,21ec9f4,226.67499999999998,20891.995000000003,12400.0,0,0,14.7,6.39,30946.596666666668
1032,21eec7b,172.9333333333333,4945.7891666666665,10200.0,0,1,26.1,4.99,11012.85
1033,21f59a2,47.47125,1413.48,2800.0,0,0,16.4,6.39,3314.0687499999995
1034,21f9149,331.11583333333334,16017.17,41300.0,0,0,21.4,2.89,35517.33083333333
1035,22015aa,36.28285714285715,3971.1299999999997,2200.0,1,1,19.8,6.39,3543.0128571428572
1036,2207d01,697.5260000000001,10612.576666666666,24700.0,0,0,20.0,3.59,31816.117
1037,220f673,132.36083333333335,4657.949166666666,11200.0,0,0,28.0,4.99,9325.239166666664
1038,221d771,444.7341666666667,7920.364166666666,29000.0,0,0,24.2,2.89,25635.645
1039,2226eb8,89.20083333333334,3330.2875000000004,4200.0,1,1,11.0,5.69,8295.964166666667
1040,2236ba8,94.52416666666664,14469.821666666665,21100.0,0,0,28.3,4.99,15847.049999999997
1041,225c451,100.67636363636365,3010.247272727273,3800.0,1,0,16.8,6.39,5348.759999999999
1042,2263fbb,155.5775,11029.730000000001,12000.0,0,0,14.0,4.99,15628.97
1043,22673d4,148.08416666666668,0.0,13800.0,0,1,34.4,4.29,17861.368333333336
1044,2275a03,2226.8575,60502.55583333334,69000.0,1,1,15.9,1.89,72599.7875
1045,227da93,34.934285714285714,4360.61,2400.0,0,1,15.0,6.39,5856.308571428572
1046,22832de,47.12714285714286,1660.5014285714285,2100.0,0,0,17.4,6.39,3746.967142857143
1047,228789d,149.38857142857142,9472.888571428573,8300.0,0,0,21.1,6.39,13162.665714285715
1048,2288e4c,332.1983333333333,14710.321666666665,27300.0,1,1,20.3,2.89,23323.020000000004
1049,229d976,384.86583333333334,21533.676666666666,29000.0,0,0,16.5,2.89,29417.699999999997
1050,22a5a91,736.8266666666665,31085.83166666667,30400.0,0,1,20.3,2.89,37668.15333333333
1051,22ab4c1,55.65,1611.3619999999999,5500.0,0,0,23.1,4.99,4718.615
1052,22b8ecb,149.54333333333335,3742.288888888889,8900.0,0,0,16.4,6.39,10158.555555555555
1053,22bddd0,106.55111111111111,7224.12125,4700.0,0,0,12.5,6.39,7478.23
1054,22c38cd,390.58124999999995,19537.42625,23400.0,0,0,13.8,3.59,28175.441249999996
1055,22c7e22,84.001,3407.578,8300.0,0,0,19.1,4.99,8292.157000000001
1056,22cb88c,127.83,11379.515454545453,13800.0,0,0,23.5,5.69,16556.310833333337
1057,22eb259,245.96,6472.045833333333,16600.0,0,0,30.3,3.59,16346.938333333334
1058,22efbde,12.768333333333336,409.92250000000007,1000.0,0,0,34.1,6.39,1047.9966666666667
1059,22f3ea5,120.89571428571428,8038.061428571428,9700.0,1,1,19.0,6.39,13463.808571428572
1060,2301fdc,508.24,56514.219999999994,69000.0,0,0,12.3,1.89,90264.4809090909
1061,230934e,84.96666666666665,2367.67625,8300.0,0,0,18.2,4.99,7871.837777777777
1062,230d2bc,70.855,3222.9675,3300.0,1,0,17.8,6.39,3891.945
1063,2326755,102.30916666666667,2453.853333333333,7600.0,1,0,32.2,4.99,6513.593333333333
1064,232f0a3,48.31099999999999,1349.011,6000.0,0,0,23.8,4.99,4314.0380000000005
1065,232f6d2,50.25333333333333,2415.9288888888887,3400.0,0,0,26.9,6.39,3138.338888888889
1066,2339cd1,523.7981818181818,15263.81363636364,27600.0,0,0,16.2,2.89,31512.62545454545
1067,233a481,422.9533333333333,26518.3575,42100.0,0,0,19.8,2.89,36588.0675
1068,233f2c1,331.0358333333334,12526.830833333333,11500.0,0,0,38.3,4.29,20628.459166666664
1069,234e4a6,582.8441666666666,15862.199999999997,61400.0,0,0,20.3,1.89,49409.90083333335
1070,235069d,86.27083333333333,6945.836666666669,4100.0,1,0,14.3,5.69,7913.189166666667
1071,2357744,176.03285714285715,7826.245714285714,3700.0,0,0,11.8,6.39,9969.702857142856
1072,23609ae,268.90000000000003,15858.696666666665,26800.0,0,0,20.9,2.89,21198.92
1073,2364dfb,83.2275,4401.6641666666665,5800.0,0,0,36.7,4.99,5721.795833333333
1074,236f06c,339.3883333333333,15022.6575,30200.0,0,0,27.8,3.59,23671.36083333333
1075,237575a,174.07666666666663,7907.154285714285,13800.0,0,0,17.4,3.59,17910.013333333332
1076,237e13f,597.1716666666666,23255.24666666667,41400.0,0,0,10.4,1.89,61634.58583333334
1077,2381866,236.4075,10363.095833333335,5500.0,0,0,5.8,3.59,15373.881666666666
1078,238dc8f,164.8216666666667,8055.6725,9700.0,0,1,16.1,4.99,10400.161666666667
1079,239497d,284.3233333333333,9329.27625,9800.0,1,0,16.8,6.39,11766.663333333334
1080,23b18a3,363.655,13121.72916666667,41400.0,0,0,23.7,2.89,32587.762499999997
1081,23b452c,106.71545454545456,8698.517272727275,10400.0,0,0,21.8,6.39,12346.075454545457
